school_id,school_name,school_type,students,lat,lon,h3_index,index_right,ward_id
synt_school_3882,synt_school_3882,private,384,13.043524632428358,77.57575608328176,8861892c97fffff,97.0,ward_98
synt_school_3883,synt_school_3883,govt,167,12.969426667268099,77.58795522145385,8860145b4bfffff,3.0,ward_4
synt_school_3884,synt_school_3884,private,20,12.97120174427751,77.54457327499706,8860145a27fffff,37.0,ward_38
synt_school_3885,synt_school_3885,govt,51,12.995308804220256,77.58836003679835,8860145b6bfffff,6.0,ward_7
synt_school_3886,synt_school_3886,aided,508,12.94695508104877,77.58887927600314,88618925b9fffff,31.0,ward_32
synt_school_3887,synt_school_3887,govt,20,12.959121114859997,77.6313494077506,8861892ed9fffff,128.0,ward_129
synt_school_3888,synt_school_3888,private,378,12.968608304942292,77.56556869636661,8860145b51fffff,4.0,ward_5
synt_school_3889,synt_school_3889,private,369,13.009376913722289,77.5761321888919,8860145b2bfffff,38.0,ward_39
synt_school_3890,synt_school_3890,private,287,12.983015934063479,77.55578021766233,8860145b11fffff,14.0,ward_15
synt_school_3891,synt_school_3891,govt,178,12.986194320645307,77.58199563547011,8860145b09fffff,6.0,ward_7
synt_school_3892,synt_school_3892,govt,400,12.937975245019352,77.5664527801158,8860145a69fffff,47.0,ward_48
synt_school_3893,synt_school_3893,private,20,13.006324649821481,77.53580609340982,8860145867fffff,64.0,ward_65
synt_school_3894,synt_school_3894,private,155,13.02799933582579,77.62102599037675,8861892cc1fffff,142.0,ward_143
synt_school_3895,synt_school_3895,private,177,12.97957724772026,77.54658888231725,8860145b1bfffff,25.0,ward_26
synt_school_3896,synt_school_3896,private,198,12.941342645029321,77.61595276740921,88618925ebfffff,76.0,ward_77
synt_school_3897,synt_school_3897,govt,20,12.984599283646528,77.56952833752096,8860145b0bfffff,2.0,ward_3
synt_school_3898,synt_school_3898,govt,220,12.940872323905136,77.59838013890229,8861892581fffff,54.0,ward_55
synt_school_3899,synt_school_3899,govt,20,12.939179181598677,77.58175663131887,8861892595fffff,31.0,ward_32
synt_school_3900,synt_school_3900,private,526,12.98623465983708,77.5703809681918,8860145b0bfffff,2.0,ward_3
synt_school_3901,synt_school_3901,private,166,13.043718241202402,77.58348082566697,8861892c95fffff,97.0,ward_98
synt_school_3902,synt_school_3902,govt,76,12.955257647086688,77.57259789046661,8860145a65fffff,24.0,ward_25
synt_school_3903,synt_school_3903,aided,155,13.009508972764252,77.62380296422293,8861892ebdfffff,85.0,ward_86
synt_school_3904,synt_school_3904,private,285,12.993115071806615,77.5868049426894,8860145b6bfffff,6.0,ward_7
synt_school_3905,synt_school_3905,private,880,13.03982237972539,77.57042830903347,8861892c93fffff,101.0,ward_102
synt_school_3906,synt_school_3906,private,386,13.00038115916299,77.65539190460304,8861892ee1fffff,143.0,ward_144
synt_school_3907,synt_school_3907,private,398,12.945353263482588,77.59228541594926,88618925b9fffff,57.0,ward_58
synt_school_3908,synt_school_3908,private,488,13.009411389544256,77.57483543358842,8860145b2bfffff,38.0,ward_39
synt_school_3909,synt_school_3909,private,349,13.014530105147243,77.63046689855575,8861892ea3fffff,120.0,ward_121
synt_school_3910,synt_school_3910,govt,400,12.962016544289078,77.5700755690372,8860145b59fffff,7.0,ward_8
synt_school_3911,synt_school_3911,govt,201,12.930809224560283,77.6315065702875,8861892513fffff,119.0,ward_120
synt_school_3912,synt_school_3912,private,491,13.002328719927359,77.55399212631511,8860145b3bfffff,27.0,ward_28
synt_school_3913,synt_school_3913,govt,489,12.94509963129557,77.66482579057418,8861892505fffff,189.0,ward_190
synt_school_3914,synt_school_3914,govt,297,12.984325609377853,77.60366926710728,8861892e93fffff,22.0,ward_23
synt_school_3915,synt_school_3915,private,559,13.01615392752937,77.53670199381159,886014595bfffff,93.0,ward_94
synt_school_3916,synt_school_3916,govt,197,12.937372601472639,77.57358467626909,8861892593fffff,47.0,ward_48
synt_school_3917,synt_school_3917,govt,389,12.9800422855601,77.58241588955107,8860145b43fffff,6.0,ward_7
synt_school_3918,synt_school_3918,govt,133,13.00742222238977,77.60041480854315,8860145b65fffff,32.0,ward_33
synt_school_3919,synt_school_3919,govt,227,13.029817328129488,77.55993978974925,8860145941fffff,65.0,ward_66
synt_school_3920,synt_school_3920,govt,391,12.958750521358361,77.57675698203067,88618925b3fffff,10.0,ward_11
synt_school_3921,synt_school_3921,private,346,13.024289908702437,77.63154976263733,8861892ea7fffff,120.0,ward_121
synt_school_3922,synt_school_3922,private,504,12.970197138258786,77.59604357651959,8860145b49fffff,20.0,ward_21
synt_school_3923,synt_school_3923,private,661,12.961970036633776,77.54116422232768,8860145a23fffff,52.0,ward_53
synt_school_3924,synt_school_3924,aided,354,12.966403899817864,77.61234793008589,88618925adfffff,45.0,ward_46
synt_school_3925,synt_school_3925,private,280,12.962907882163648,77.5868930726949,88618925b5fffff,9.0,ward_10
synt_school_3926,synt_school_3926,private,336,12.948776324046454,77.55013402348925,8860145a05fffff,50.0,ward_51
synt_school_3927,synt_school_3927,govt,406,12.9211469515744,77.59030378495484,88618925d3fffff,121.0,ward_122
synt_school_3928,synt_school_3928,private,264,13.008464961081398,77.63918449294661,8861892ea9fffff,109.0,ward_110
synt_school_3929,synt_school_3929,private,372,12.968909170287013,77.5732305750808,8860145b51fffff,4.0,ward_5
synt_school_3930,synt_school_3930,private,81,12.949033054791368,77.56617011534522,8860145a61fffff,24.0,ward_25
synt_school_3931,synt_school_3931,private,235,12.975575379085308,77.57124197867675,8860145b55fffff,0.0,ward_1
synt_school_3932,synt_school_3932,private,209,12.951430125315316,77.61258774439466,88618925e3fffff,51.0,ward_52
synt_school_3933,synt_school_3933,aided,301,12.924203208397614,77.60411482587509,88618925d5fffff,94.0,ward_95
synt_school_3934,synt_school_3934,private,171,12.998689189976574,77.58394528014946,8860145b63fffff,6.0,ward_7
synt_school_3935,synt_school_3935,private,485,12.969030224852347,77.57776815037505,8860145b5dfffff,1.0,ward_2
synt_school_3936,synt_school_3936,private,211,13.00942431053063,77.58007095824712,8860145b29fffff,38.0,ward_39
synt_school_3937,synt_school_3937,govt,503,12.960195502494178,77.61341130814405,88618925adfffff,20.0,ward_21
synt_school_3938,synt_school_3938,private,444,12.975468100141159,77.56815289161904,8860145b57fffff,2.0,ward_3
synt_school_3939,synt_school_3939,private,287,12.923842747235474,77.5566867005844,8860145a41fffff,90.0,ward_91
synt_school_3940,synt_school_3940,private,559,12.993697120997078,77.65611418121591,8861892ee9fffff,143.0,ward_144
synt_school_3941,synt_school_3941,private,150,13.00594930945595,77.59267921393275,8860145b67fffff,38.0,ward_39
synt_school_3942,synt_school_3942,govt,20,12.898081350995527,77.55301344509049,88618924bbfffff,162.0,ward_163
synt_school_3943,synt_school_3943,govt,310,12.985783994116522,77.5572395525796,8860145b1dfffff,14.0,ward_15
synt_school_3944,synt_school_3944,private,421,12.961484730441624,77.63225634614143,8861892ed9fffff,68.0,ward_69
synt_school_3945,synt_school_3945,govt,212,13.043138499324492,77.54624591052293,8860145901fffff,149.0,ward_150
synt_school_3946,synt_school_3946,govt,552,12.944520623276533,77.53003828926607,8860145a39fffff,83.0,ward_84
synt_school_3947,synt_school_3947,private,110,12.979996238840418,77.55334747272114,8860145b19fffff,25.0,ward_26
synt_school_3948,synt_school_3948,private,265,12.972221216068272,77.6090844459255,88618925a5fffff,20.0,ward_21
synt_school_3949,synt_school_3949,aided,45,13.035763179471584,77.55777630155568,8860145947fffff,99.0,ward_100
synt_school_3950,synt_school_3950,govt,20,13.012907165633033,77.56582572070118,8860145b3dfffff,30.0,ward_31
synt_school_3951,synt_school_3951,private,391,12.998274327059884,77.56174805971271,8860145b39fffff,18.0,ward_19
synt_school_3952,synt_school_3952,private,539,13.006770398917126,77.60325213592051,8860145b65fffff,32.0,ward_33
synt_school_3953,synt_school_3953,govt,180,12.947914930159996,77.54901379764931,8860145a05fffff,58.0,ward_59
synt_school_3954,synt_school_3954,private,650,12.983152450285743,77.53987217251532,886014584dfffff,42.0,ward_43
synt_school_3955,synt_school_3955,private,286,13.015836252825471,77.57586761991908,8860145b21fffff,38.0,ward_39
synt_school_3956,synt_school_3956,private,264,12.977755838499062,77.50621393324398,8860145857fffff,139.0,ward_140
synt_school_3957,synt_school_3957,private,299,13.032931460021103,77.55497550893143,8860145943fffff,113.0,ward_114
synt_school_3958,synt_school_3958,private,439,12.94789605537542,77.60221418400403,8861892587fffff,35.0,ward_36
synt_school_3959,synt_school_3959,govt,203,13.04220884979175,77.64002864991566,8861892c17fffff,142.0,ward_143
synt_school_3960,synt_school_3960,govt,297,13.015324631548054,77.58441916066698,8860145b2dfffff,44.0,ward_45
synt_school_3961,synt_school_3961,aided,641,12.968835409534258,77.58262450769314,8860145b4bfffff,9.0,ward_10
synt_school_3962,synt_school_3962,private,308,12.988358887840915,77.60453148903953,8861892e93fffff,22.0,ward_23
synt_school_3963,synt_school_3963,govt,334,12.99225193411282,77.55753362743924,8860145b15fffff,14.0,ward_15
synt_school_3964,synt_school_3964,private,261,12.991433009395283,77.61309494956343,8861892e95fffff,40.0,ward_41
synt_school_3965,synt_school_3965,private,374,13.004819178887967,77.59601300658876,8860145b61fffff,32.0,ward_33
synt_school_3966,synt_school_3966,govt,139,13.044664796121992,77.60017924001482,8861892c81fffff,133.0,ward_134
synt_school_3967,synt_school_3967,private,284,12.986762361385782,77.6093046855711,8861892e91fffff,33.0,ward_34
synt_school_3968,synt_school_3968,private,498,12.972039490334689,77.58750047146924,8860145b4bfffff,3.0,ward_4
synt_school_3969,synt_school_3969,aided,263,13.001054519920704,77.54528721654594,886014586dfffff,49.0,ward_50
synt_school_3970,synt_school_3970,private,278,12.957417451058838,77.62137863678915,88618925e7fffff,128.0,ward_129
synt_school_3971,synt_school_3971,private,291,12.956741312490138,77.61950703907009,88618925e7fffff,45.0,ward_46
synt_school_3972,synt_school_3972,aided,438,12.975211410516424,77.59894157159916,8860145b4dfffff,20.0,ward_21
synt_school_3973,synt_school_3973,private,599,13.050950531188793,77.61125594639488,8861892c85fffff,133.0,ward_134
synt_school_3974,synt_school_3974,govt,190,13.033335352157025,77.56743514644806,886014594dfffff,99.0,ward_100
synt_school_3975,synt_school_3975,private,202,12.98227152326843,77.5595529543761,8860145b1dfffff,14.0,ward_15
synt_school_3976,synt_school_3976,private,385,12.930062566906392,77.5670060300489,8860145a4dfffff,90.0,ward_91
synt_school_3977,synt_school_3977,aided,118,12.967043243427943,77.57964483586082,88618925b7fffff,9.0,ward_10
synt_school_3978,synt_school_3978,aided,20,12.937352536751785,77.58173247807872,8861892591fffff,31.0,ward_32
synt_school_3979,synt_school_3979,private,371,12.97049101045956,77.6086801839393,88618925a5fffff,20.0,ward_21
synt_school_3980,synt_school_3980,private,494,12.978269148815002,77.61958011675888,8861892e99fffff,43.0,ward_44
synt_school_3981,synt_school_3981,aided,393,12.958084152791365,77.6250125736445,88618925e5fffff,128.0,ward_129
synt_school_3982,synt_school_3982,govt,181,12.997644400262804,77.56885375289343,8860145b07fffff,30.0,ward_31
synt_school_3983,synt_school_3983,private,389,13.001105595814993,77.55875212407342,8860145b39fffff,27.0,ward_28
synt_school_3984,synt_school_3984,private,283,13.004462919641293,77.5644639465316,8860145b3dfffff,30.0,ward_31
synt_school_3985,synt_school_3985,govt,336,13.007896861366433,77.56276895404045,8860145b3dfffff,30.0,ward_31
synt_school_3986,synt_school_3986,private,409,12.982705836628398,77.59667952869317,8860145b45fffff,3.0,ward_4
synt_school_3987,synt_school_3987,private,409,13.013197369337147,77.63766490633857,8861892ea1fffff,130.0,ward_131
synt_school_3988,synt_school_3988,govt,230,13.009007755038429,77.50242920521862,8860145831fffff,157.0,ward_158
synt_school_3989,synt_school_3989,aided,379,12.967840047433604,77.56840177542982,8860145b51fffff,7.0,ward_8
synt_school_3990,synt_school_3990,private,545,12.946836504480675,77.61310306245333,88618925e3fffff,76.0,ward_77
synt_school_3991,synt_school_3991,govt,107,12.95330679816848,77.60035326667266,88618925abfffff,23.0,ward_24
synt_school_3992,synt_school_3992,private,421,12.993946498454642,77.53204596915337,886014586bfffff,69.0,ward_70
synt_school_3993,synt_school_3993,govt,215,12.941084819884862,77.57313158746025,8861892597fffff,47.0,ward_48
synt_school_3994,synt_school_3994,aided,431,13.02578120760642,77.5542051539221,886014594bfffff,98.0,ward_99
synt_school_3995,synt_school_3995,private,360,12.988379416773704,77.57344175280065,8860145b0bfffff,0.0,ward_1
synt_school_3996,synt_school_3996,govt,20,12.975341100180987,77.60320366270997,88618925a7fffff,20.0,ward_21
synt_school_3997,synt_school_3997,private,386,12.981616965533048,77.56065804868022,8860145b1dfffff,14.0,ward_15
synt_school_3998,synt_school_3998,private,472,13.00958819792366,77.60626343431063,8861892eb3fffff,48.0,ward_49
synt_school_3999,synt_school_3999,private,369,12.966061730955227,77.62050007103139,8861892edbfffff,128.0,ward_129
synt_school_4000,synt_school_4000,aided,455,13.027359662493785,77.56316202582248,8860145941fffff,38.0,ward_39
synt_school_4001,synt_school_4001,private,497,13.033060732770092,77.56993644375201,886014594dfffff,101.0,ward_102
synt_school_4002,synt_school_4002,govt,175,12.964588548751491,77.53019885967167,8860145a35fffff,82.0,ward_83
synt_school_4003,synt_school_4003,private,260,13.003215808546415,77.59919236729522,8860145b61fffff,32.0,ward_33
synt_school_4004,synt_school_4004,private,159,12.959146067844594,77.554226674986,8860145a29fffff,29.0,ward_30
synt_school_4005,synt_school_4005,private,230,13.059792596901342,77.5748675648475,8860145965fffff,141.0,ward_142
synt_school_4006,synt_school_4006,private,344,12.984073321199755,77.55124949919129,8860145b11fffff,21.0,ward_22
synt_school_4007,synt_school_4007,govt,327,13.003423358635384,77.59232748379856,8860145b61fffff,38.0,ward_39
synt_school_4008,synt_school_4008,aided,374,12.975033358974468,77.59674475674562,8860145b4dfffff,3.0,ward_4
synt_school_4009,synt_school_4009,private,342,13.016851979948932,77.53804380879441,886014595bfffff,75.0,ward_76
synt_school_4010,synt_school_4010,govt,511,12.977057088214663,77.59076490866228,8860145b41fffff,3.0,ward_4
synt_school_4011,synt_school_4011,private,322,12.984545076697014,77.57997172539814,8860145b09fffff,6.0,ward_7
synt_school_4012,synt_school_4012,private,495,12.996354766254118,77.66797036858868,8861892e17fffff,166.0,ward_167
synt_school_4013,synt_school_4013,private,567,13.004502862165277,77.61864677017934,8861892eb9fffff,60.0,ward_61
synt_school_4014,synt_school_4014,govt,280,12.991342223632598,77.59012887887802,8860145b6bfffff,6.0,ward_7
synt_school_4015,synt_school_4015,private,473,12.9817232998985,77.55006578791257,8860145b1bfffff,21.0,ward_22
synt_school_4016,synt_school_4016,govt,107,12.941357390050653,77.58848013550882,8861892595fffff,31.0,ward_32
synt_school_4017,synt_school_4017,govt,142,12.997321513269926,77.52756991191839,8860145863fffff,67.0,ward_68
synt_school_4018,synt_school_4018,private,540,12.98900762915141,77.58157101197357,8860145b0dfffff,6.0,ward_7
synt_school_4019,synt_school_4019,private,284,12.998148317129772,77.5679059710911,8860145b07fffff,30.0,ward_31
synt_school_4020,synt_school_4020,private,242,12.97501891722798,77.55225237373591,8860145a25fffff,25.0,ward_26
synt_school_4021,synt_school_4021,govt,276,12.953205874666084,77.57855300174842,88618925b3fffff,31.0,ward_32
synt_school_4022,synt_school_4022,private,233,12.972600315318749,77.55872739128483,8860145b53fffff,11.0,ward_12
synt_school_4023,synt_school_4023,govt,176,12.996347405032587,77.58927202367126,8860145b6bfffff,38.0,ward_39
synt_school_4024,synt_school_4024,private,306,12.973389029181961,77.56450869992051,8860145b53fffff,4.0,ward_5
synt_school_4025,synt_school_4025,aided,342,12.984320140455825,77.61697400149916,8861892e9dfffff,43.0,ward_44
synt_school_4026,synt_school_4026,aided,154,12.991780106230213,77.53534143153878,886014586bfffff,53.0,ward_54
synt_school_4027,synt_school_4027,govt,20,12.983403878458843,77.62142480037934,8861892e9dfffff,43.0,ward_44
synt_school_4028,synt_school_4028,govt,302,13.023292679247858,77.57246268443905,8860145b27fffff,38.0,ward_39
synt_school_4029,synt_school_4029,private,551,12.98434499152719,77.56564227549376,8860145b0bfffff,5.0,ward_6
synt_school_4030,synt_school_4030,private,313,12.886554868912423,77.57137160805951,8861892481fffff,170.0,ward_171
synt_school_4031,synt_school_4031,aided,315,12.997042325690638,77.57675353086647,8860145b05fffff,8.0,ward_9
synt_school_4032,synt_school_4032,govt,343,12.942139457331246,77.5881027403112,8861892595fffff,31.0,ward_32
synt_school_4033,synt_school_4033,private,109,12.95513472060907,77.59189225243337,88618925bdfffff,35.0,ward_36
synt_school_4034,synt_school_4034,private,438,12.960575202906586,77.60619737943728,88618925a1fffff,20.0,ward_21
synt_school_4035,synt_school_4035,aided,301,13.006214685884872,77.56508427398252,8860145b3dfffff,30.0,ward_31
synt_school_4036,synt_school_4036,govt,332,12.970389387363038,77.58040223050945,8860145b5dfffff,1.0,ward_2
synt_school_4037,synt_school_4037,private,479,12.943119330284885,77.64645639537737,8861892515fffff,128.0,ward_129
synt_school_4038,synt_school_4038,private,238,12.951913279989428,77.60660143656162,8861892585fffff,20.0,ward_21
synt_school_4039,synt_school_4039,private,498,12.939172043774231,77.52659121870511,8860145a15fffff,135.0,ward_136
synt_school_4040,synt_school_4040,private,240,12.946513731183728,77.59085505951839,88618925b9fffff,35.0,ward_36
synt_school_4041,synt_school_4041,private,151,12.978986826596586,77.5803977455186,8860145b43fffff,0.0,ward_1
synt_school_4042,synt_school_4042,govt,544,13.012841250628355,77.60723178465253,8861892eb3fffff,56.0,ward_57
synt_school_4043,synt_school_4043,govt,377,13.020989171923786,77.56386068455524,8860145949fffff,38.0,ward_39
synt_school_4044,synt_school_4044,govt,230,12.97338630436884,77.5715334185176,8860145b51fffff,0.0,ward_1
synt_school_4045,synt_school_4045,govt,72,12.957620787004254,77.57916812603037,88618925b3fffff,10.0,ward_11
synt_school_4046,synt_school_4046,aided,365,12.9710824536544,77.59172947769025,8860145b49fffff,3.0,ward_4
synt_school_4047,synt_school_4047,aided,294,12.952779466643111,77.58955070275782,88618925b9fffff,9.0,ward_10
synt_school_4048,synt_school_4048,aided,31,13.03611385205375,77.59001626131433,8861892c9dfffff,89.0,ward_90
synt_school_4049,synt_school_4049,private,439,12.949218047292835,77.56932398841063,8860145a6dfffff,24.0,ward_25
synt_school_4050,synt_school_4050,private,193,12.97261296956791,77.59494728067999,8860145b49fffff,20.0,ward_21
synt_school_4051,synt_school_4051,aided,466,12.98894200889647,77.58447904173988,8860145b47fffff,6.0,ward_7
synt_school_4052,synt_school_4052,private,845,12.945733854669122,77.60047618605827,8861892587fffff,35.0,ward_36
synt_school_4053,synt_school_4053,private,387,12.973184449059394,77.63015397881112,8861892ed1fffff,68.0,ward_69
synt_school_4054,synt_school_4054,govt,256,12.982697751216731,77.56695386899936,8860145b0bfffff,5.0,ward_6
synt_school_4055,synt_school_4055,govt,315,12.978887089391124,77.5783309981812,8860145b43fffff,0.0,ward_1
synt_school_4056,synt_school_4056,private,348,12.964363188350186,77.60570152648626,88618925a1fffff,20.0,ward_21
synt_school_4057,synt_school_4057,private,574,12.971039682920093,77.54514717213956,8860145a27fffff,37.0,ward_38
synt_school_4058,synt_school_4058,private,460,12.952155199812694,77.56292837456577,8860145a61fffff,24.0,ward_25
synt_school_4059,synt_school_4059,private,20,12.99037655034791,77.55997573810872,8860145b1dfffff,14.0,ward_15
synt_school_4060,synt_school_4060,private,291,12.956982898789308,77.56636238131112,8860145a65fffff,24.0,ward_25
synt_school_4061,synt_school_4061,aided,273,12.993570582868072,77.5373518592033,8860145869fffff,69.0,ward_70
synt_school_4062,synt_school_4062,private,464,12.94652023763207,77.57675898327793,8860145a6dfffff,24.0,ward_25
synt_school_4063,synt_school_4063,private,356,12.973666791101977,77.59802417061064,8860145b49fffff,20.0,ward_21
synt_school_4064,synt_school_4064,govt,90,13.009077108723407,77.5696760965704,8860145b3dfffff,38.0,ward_39
synt_school_4065,synt_school_4065,aided,349,13.013945900690038,77.55460584253558,8860145b37fffff,30.0,ward_31
synt_school_4066,synt_school_4066,govt,44,12.971429539896231,77.6004866549828,88618925a7fffff,20.0,ward_21
synt_school_4067,synt_school_4067,private,636,12.950125616737997,77.60892268106664,8861892585fffff,51.0,ward_52
synt_school_4068,synt_school_4068,govt,430,12.961694169276369,77.5586065309365,8860145a2dfffff,13.0,ward_14
synt_school_4069,synt_school_4069,private,344,12.988270779324452,77.61801730937478,8861892e9dfffff,40.0,ward_41
synt_school_4070,synt_school_4070,govt,212,12.954276027323816,77.5724383844868,8860145a65fffff,24.0,ward_25
synt_school_4071,synt_school_4071,private,237,13.046982978521559,77.60592335832456,8861892c81fffff,133.0,ward_134
synt_school_4072,synt_school_4072,private,225,12.9427823765912,77.55892826098084,8860145a6bfffff,47.0,ward_48
synt_school_4073,synt_school_4073,govt,20,12.961440764133508,77.56591356996542,8860145b5bfffff,7.0,ward_8
synt_school_4074,synt_school_4074,private,317,12.999377033840151,77.57309347854489,8860145b07fffff,8.0,ward_9
synt_school_4075,synt_school_4075,govt,132,12.984157541688779,77.56222135089922,8860145b1dfffff,5.0,ward_6
synt_school_4076,synt_school_4076,private,243,12.974964939595358,77.57587130813775,8860145b5dfffff,0.0,ward_1
synt_school_4077,synt_school_4077,private,376,12.971885862309751,77.5587168355722,8860145b53fffff,11.0,ward_12
synt_school_4078,synt_school_4078,private,291,12.988049334323419,77.5359011896627,8860145845fffff,53.0,ward_54
synt_school_4079,synt_school_4079,private,288,12.9381662451567,77.58333756087552,8861892595fffff,31.0,ward_32
synt_school_4080,synt_school_4080,private,424,12.953004223065141,77.66000821682199,886189252bfffff,140.0,ward_141
synt_school_4081,synt_school_4081,govt,20,12.969996403943746,77.56087965494446,8860145b53fffff,4.0,ward_5
synt_school_4082,synt_school_4082,govt,130,12.944974736814013,77.5872192538881,8861892595fffff,31.0,ward_32
synt_school_4083,synt_school_4083,private,279,12.966148972945064,77.61559200573423,88618925adfffff,45.0,ward_46
synt_school_4084,synt_school_4084,govt,237,12.996617227037104,77.53634526164065,8860145861fffff,69.0,ward_70
synt_school_4085,synt_school_4085,govt,20,12.992223578979122,77.63828188325375,8861892e8dfffff,79.0,ward_80
synt_school_4086,synt_school_4086,private,419,12.93259446429574,77.61484281212832,88618925c7fffff,76.0,ward_77
synt_school_4087,synt_school_4087,govt,316,12.987161442973617,77.56705607655582,8860145b0bfffff,5.0,ward_6
synt_school_4088,synt_school_4088,private,519,12.998852210575578,77.53250431874852,8860145861fffff,67.0,ward_68
synt_school_4089,synt_school_4089,private,208,12.98046505280663,77.58036759980837,8860145b43fffff,6.0,ward_7
synt_school_4090,synt_school_4090,govt,405,12.949685030434685,77.54718834366196,8860145a05fffff,58.0,ward_59
synt_school_4091,synt_school_4091,govt,388,12.987561975284349,77.61102395135033,8861892e91fffff,33.0,ward_34
synt_school_4092,synt_school_4092,private,405,12.995338321940766,77.64639475493944,8861892eebfffff,143.0,ward_144
synt_school_4093,synt_school_4093,private,298,12.953335807167427,77.56764241735276,8860145a65fffff,24.0,ward_25
synt_school_4094,synt_school_4094,private,350,12.983487070190812,77.62416902137277,8861892e9dfffff,79.0,ward_80
synt_school_4095,synt_school_4095,aided,445,12.956778908272323,77.5472435355609,8860145a2bfffff,46.0,ward_47
synt_school_4096,synt_school_4096,private,305,13.014847729299463,77.62328464816441,8861892eb5fffff,120.0,ward_121
synt_school_4097,synt_school_4097,private,218,12.984446202175752,77.59530908059146,8860145b45fffff,3.0,ward_4
synt_school_4098,synt_school_4098,private,422,12.93828783892123,77.56555141494367,8860145a69fffff,47.0,ward_48
synt_school_4099,synt_school_4099,private,301,13.005011246466346,77.59479575887795,8860145b61fffff,32.0,ward_33
synt_school_4100,synt_school_4100,private,479,13.01944195543022,77.60195971325147,8861892cd9fffff,48.0,ward_49
synt_school_4101,synt_school_4101,private,431,12.996086850002659,77.53219286414284,886014586bfffff,67.0,ward_68
synt_school_4102,synt_school_4102,govt,135,12.977253092927993,77.57299681663557,8860145b55fffff,0.0,ward_1
synt_school_4103,synt_school_4103,private,54,13.009737093012413,77.56193342085916,8860145b3dfffff,30.0,ward_31
synt_school_4104,synt_school_4104,private,278,13.013053159680183,77.60498163452131,8861892cd9fffff,56.0,ward_57
synt_school_4105,synt_school_4105,private,145,12.969258172636785,77.61417848489761,88618925a5fffff,20.0,ward_21
synt_school_4106,synt_school_4106,private,20,13.030150880844875,77.47679791448824,88601459d7fffff,,ward_194
synt_school_4107,synt_school_4107,private,657,12.998813549061062,77.55972771879945,8860145b39fffff,18.0,ward_19
synt_school_4108,synt_school_4108,private,114,12.981063205269022,77.58970473827216,8860145b41fffff,3.0,ward_4
synt_school_4109,synt_school_4109,private,477,13.01900410539854,77.56807786686613,8860145b23fffff,38.0,ward_39
synt_school_4110,synt_school_4110,private,561,12.969863188561222,77.60361987316116,88618925a7fffff,20.0,ward_21
synt_school_4111,synt_school_4111,govt,44,12.963216829209781,77.51529702586956,8860145859fffff,135.0,ward_136
synt_school_4112,synt_school_4112,private,310,13.010118534938098,77.5927698294695,8860145b67fffff,44.0,ward_45
synt_school_4113,synt_school_4113,private,663,12.951789549771442,77.58740786406507,88618925b9fffff,31.0,ward_32
synt_school_4114,synt_school_4114,aided,215,12.955238101736798,77.5511020076145,8860145a29fffff,36.0,ward_37
synt_school_4115,synt_school_4115,govt,61,12.93687726556749,77.58831950196614,886189259dfffff,31.0,ward_32
synt_school_4116,synt_school_4116,private,301,12.95633304170556,77.56930519893189,8860145a65fffff,24.0,ward_25
synt_school_4117,synt_school_4117,private,137,13.02091947819591,77.57958666823289,8860145b25fffff,38.0,ward_39
synt_school_4118,synt_school_4118,private,516,13.010935300126082,77.58814504213878,8860145b67fffff,38.0,ward_39
synt_school_4119,synt_school_4119,govt,20,12.984600468121291,77.54368578299606,8860145b13fffff,25.0,ward_26
synt_school_4120,synt_school_4120,private,546,13.062615541397573,77.55740288814025,8860145929fffff,150.0,ward_151
synt_school_4121,synt_school_4121,govt,59,12.998240828293566,77.58149754221114,8860145b05fffff,15.0,ward_16
synt_school_4122,synt_school_4122,private,332,12.936534033434574,77.56442913713703,8860145a45fffff,47.0,ward_48
synt_school_4123,synt_school_4123,private,600,13.091517894914531,77.53065944389758,88601696c7fffff,195.0,ward_196
synt_school_4124,synt_school_4124,aided,476,13.003976973960047,77.5999015621077,8860145b65fffff,32.0,ward_33
synt_school_4125,synt_school_4125,private,208,12.948380402064458,77.60174899101301,8861892587fffff,35.0,ward_36
synt_school_4126,synt_school_4126,private,274,13.020777587228553,77.61389960092055,8861892ccbfffff,106.0,ward_107
synt_school_4127,synt_school_4127,private,285,13.006515935992109,77.59902006068631,8860145b65fffff,32.0,ward_33
synt_school_4128,synt_school_4128,private,20,13.04370271517691,77.60770549175653,8861892c81fffff,133.0,ward_134
synt_school_4129,synt_school_4129,private,99,12.977291720602738,77.53241125266993,8860145841fffff,62.0,ward_63
synt_school_4130,synt_school_4130,govt,205,12.950966462807354,77.57026389789125,8860145a6dfffff,24.0,ward_25
synt_school_4131,synt_school_4131,govt,20,13.040259155558946,77.6097767428786,8861892c89fffff,133.0,ward_134
synt_school_4132,synt_school_4132,govt,492,12.995070510353631,77.54848693917867,8860145b17fffff,26.0,ward_27
synt_school_4133,synt_school_4133,govt,524,12.950616502278026,77.58820865529934,88618925b9fffff,31.0,ward_32
synt_school_4134,synt_school_4134,private,274,12.960041982620373,77.57273798518467,8860145b59fffff,17.0,ward_18
synt_school_4135,synt_school_4135,private,404,12.940885729728484,77.57872464143776,8861892597fffff,31.0,ward_32
synt_school_4136,synt_school_4136,govt,50,12.957450572996525,77.58043763306193,88618925b3fffff,10.0,ward_11
synt_school_4137,synt_school_4137,private,426,12.948676980123153,77.55412533492088,8860145a63fffff,50.0,ward_51
