pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g
3657180,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,2,3,1,8,5,560064,2,2,3,0,2,19,0,0,0,0,0,1,1,9,240,1,15,9,0,3,0,0
8309891,"KARNATAKA","BENGALURU U NORTH",1,,,"Chikkajala","CHIKKAJALA",2,3,1,8,5,562157,2,2,3,0,2,19,5,4,0,0,0,1,1,9,220,1,1,0,0,0,0,0
7964458,"KARNATAKA","BENGALURU U NORTH",1,,,"Kachohalli","KACHOHALLI",6,3,1,10,5,562123,2,2,3,0,2,19,0,0,0,2,0,1,1,9,241,1,17,11,0,0,0,0
6374913,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.15 (T Dasarahalli)",,,6,3,1,10,5,560090,2,2,3,0,2,19,0,0,0,2,0,1,1,9,220,1,0,0,0,0,0,0
7399822,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.93 (Vasanth Nagar)",,,6,3,1,10,5,560052,2,2,3,0,2,19,0,0,0,1,0,1,2,9,225,1,10,7,12,3,0,0
6969140,"KARNATAKA","BENGALURU U NORTH",1,,,"HOSAHALLY","SATHANOORU",6,3,1,10,5,562157,2,2,3,0,2,19,0,0,0,2,0,1,1,9,219,1,24,21,9,8,0,0
7720460,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 32 (Kaval Bairasandra)",,,6,3,1,10,5,560032,2,2,3,0,2,19,0,0,0,2,0,1,2,9,244,1,0,0,0,0,0,0
7907688,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.78 (Pulakeshi Nagar)",,,8,1,8,10,5,560005,2,2,3,0,1,19,0,0,0,2,0,1,9,9,234,1,0,0,0,0,0,0
5175484,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 32 (Kaval Bairasandra)",,,6,3,1,10,5,560032,2,2,3,0,2,19,5,4,0,2,0,1,1,9,234,1,20,9,0,0,0,0
2179236,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.66 (Subramanya Nagar)",,,6,3,1,10,5,560055,2,2,3,0,2,19,0,0,0,3,0,1,1,9,200,1,45,54,0,0,0,0
6367921,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.96 (Okalipuram)",,,6,3,1,10,5,560021,2,2,3,0,2,19,0,0,0,2,0,1,1,9,244,1,13,14,1,3,0,0
1770813,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.9 (Vidyaranyapura)",,,6,3,1,10,5,560097,2,2,3,0,2,19,0,0,0,1,0,1,1,9,229,1,20,12,7,3,0,0
6703926,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.15 (T Dasarahalli)",,,11,3,11,12,5,560073,2,2,3,0,2,19,0,0,0,0,2,1,9,9,240,1,0,0,0,0,0,0
9895383,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.91 (Bharathi Nagar)",,,3,3,1,12,92,560042,2,2,3,0,2,19,4,0,0,1,1,1,1,1,226,2,16,13,45,39,0,0
9756592,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 32 (Kaval Bairasandra)",,,11,1,11,12,5,560032,2,2,3,0,2,19,4,18,5,0,2,1,9,9,185,1,0,0,0,0,0,0
8325295,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.9 (Vidyaranyapura)",,,11,3,11,12,5,560097,2,2,3,0,2,19,0,0,0,0,2,1,9,9,200,1,0,0,0,0,0,0
3340974,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.5 (Jakkuru)",,,11,3,11,12,5,560064,2,2,3,0,2,19,0,0,0,0,2,1,9,9,240,1,0,0,0,0,0,0
3846574,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 35 (Aramane Nagara)",,,3,3,1,12,92,560012,2,2,3,0,2,19,0,0,0,1,1,1,2,2,187,1,0,0,37,45,0,0
6364061,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.7 (Byatarayanapura)",,,2,3,1,8,1,560024,2,2,3,0,2,5,0,0,0,0,0,1,2,2,247,1,1,2,1,1,13,15
9917643,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.15 (T Dasarahalli)",,,1,3,1,5,1,560057,2,2,3,0,2,5,0,0,0,0,0,1,1,1,238,1,0,1,0,0,0,0
4274046,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 40 (Dodda Bidarakallu)",,,1,3,1,5,1,560073,2,2,3,0,2,5,19,0,0,0,0,1,2,2,250,1,0,0,0,0,1,2
6460644,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.75 (Shankar Matt)",,,2,3,1,8,5,560086,2,2,1,3,2,19,5,4,0,0,0,1,1,9,250,1,3,3,1,1,0,0
1616561,"KARNATAKA","BENGALURU U NORTH",1,,,,,2,3,1,8,5,562157,2,2,3,0,2,5,19,0,0,0,0,1,1,9,244,1,3,0,0,0,0,0
4010731,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.78 (Pulakeshi Nagar)",,,8,3,8,10,5,560005,2,2,3,0,1,19,0,0,0,2,0,1,9,9,234,1,0,0,0,0,0,0
6724881,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.108 (Sri Rama Mandir Ward)",,,6,3,1,10,5,560010,2,2,3,0,2,19,0,0,0,1,0,1,1,9,240,1,17,23,21,11,0,0
2122176,"KARNATAKA","BENGALURU U NORTH",2,"Madanayakanahalli-Municipality","Madanayakanahalli-14",,,6,3,1,10,5,562123,2,2,3,0,2,19,0,0,0,2,0,1,1,9,212,1,2,2,0,0,0,0
2337588,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.94 (Gandhi Nagar)",,,6,3,1,10,5,560020,2,2,3,0,2,19,0,0,0,2,0,1,2,9,5,1,17,9,0,0,0,0
1800161,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.96 (Okalipuram)",,,8,3,8,10,5,560023,2,2,1,3,2,19,0,0,0,2,0,1,9,9,249,2,0,0,0,0,0,0
6012767,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.73 (Kottegepalya)",,,11,3,11,12,5,560091,2,2,3,0,2,19,0,0,0,0,2,1,9,9,250,1,0,0,0,0,0,0
6826413,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 29 (Kacharkanahalli)",,,3,3,1,12,5,560043,2,2,3,0,1,19,5,4,0,1,1,1,1,9,220,1,31,16,5,3,0,0
7908828,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.77 (Dattatreya Temple Ward)",,,2,3,1,8,5,560003,2,2,3,0,2,19,5,4,0,0,0,1,1,9,231,1,3,2,0,0,0,0
5389854,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 40 (Dodda Bidarakallu)",,,2,3,1,8,5,560091,2,2,3,0,2,19,0,0,0,0,0,1,1,9,235,1,3,4,1,3,0,0
9569839,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 40 (Dodda Bidarakallu)",,,2,3,1,8,5,560091,2,2,3,0,2,19,5,4,0,0,0,1,1,9,241,1,14,9,7,4,0,0
2464034,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.65 (Kadu Malleshwar Ward)",,,2,2,1,7,5,560003,2,2,3,0,1,19,0,0,0,0,0,1,2,9,0,1,0,156,0,2,0,0
6034065,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.15 (T Dasarahalli)",,,6,3,1,10,5,560013,2,2,3,0,1,19,0,0,0,2,0,1,1,9,100,2,4,9,6,3,0,0
9627008,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.41(Peenya Industrial Area)",,,6,3,1,10,4,560058,2,2,3,0,2,5,0,0,0,2,0,1,2,2,245,1,0,0,0,0,0,0
6960734,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.15 (T Dasarahalli)",,,6,3,1,10,5,560092,2,2,3,0,2,19,5,4,0,2,0,1,1,9,220,1,15,9,3,2,0,0
7536624,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.61(SK Garden)",,,6,3,1,10,5,560046,2,2,2,3,1,19,5,4,0,2,0,1,1,9,234,1,3,3,6,1,0,0
7646389,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,560092,2,2,3,0,2,5,19,4,0,2,0,1,1,9,245,1,5,5,1,0,0,0
8419919,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.45(Malleshwaram)",,,6,3,1,10,5,560022,2,2,3,0,2,19,0,0,0,2,0,1,1,9,223,1,11,8,3,1,0,0
9644595,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.41(Peenya Industrial Area)",,,6,3,1,10,5,560058,2,2,3,0,2,19,5,4,0,2,0,1,1,9,250,1,9,6,3,2,0,0
4092249,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.67 (Nagapura)",,,6,3,1,10,5,560010,2,2,3,0,2,19,0,0,0,2,0,1,1,9,15,1,37,31,2,6,19,10
4125232,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.60 (Sagayara Puram)",,,6,3,1,10,5,560084,2,2,3,0,1,19,5,4,0,2,0,1,1,9,230,1,0,0,6,3,0,0
4677670,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 37 (Yeshwanthpura)",,,11,3,11,12,4,560022,2,2,3,0,2,5,19,0,0,0,2,1,9,9,250,2,0,0,0,0,0,0
5090514,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 37 (Yeshwanthpura)",,,11,3,11,12,5,560022,2,2,3,0,2,19,0,0,0,0,2,1,9,9,236,2,0,0,0,0,0,0
3478947,"KARNATAKA","BENGALURU U NORTH",1,,,"Medi Agrahara","VADERAHALLI",1,3,1,5,1,560097,2,2,3,0,2,18,0,0,0,0,0,1,2,2,235,1,0,0,0,0,3,11
5619012,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 40 (Dodda Bidarakallu)",,,2,3,1,8,5,560073,2,2,3,0,2,19,5,4,0,0,0,1,1,9,231,1,29,35,0,0,0,0
6126796,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.68 (Mahalakshmipuram)",,,2,3,1,8,5,560086,2,2,3,0,2,19,0,0,0,0,0,1,2,9,250,1,29,19,5,3,0,0
9560861,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.17 (J P Park)",,,2,3,1,8,1,560054,2,2,3,0,2,5,19,0,0,0,0,1,2,2,250,1,14,10,1,0,1,1
6921620,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.68 (Mahalakshmipuram)",,,2,3,1,7,1,560086,2,2,3,0,2,5,19,4,16,0,0,1,2,1,240,1,0,0,0,0,3,3
3860166,"KARNATAKA","BENGALURU U NORTH",1,,,,,2,3,1,7,1,560043,2,2,3,0,2,5,0,0,0,0,0,1,2,2,243,1,0,0,1,2,22,19
7811186,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,560097,2,2,3,0,2,19,0,0,0,2,0,1,1,9,250,1,1,1,1,1,0,0
4345484,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 39 (Chokkasandra)",,,6,3,1,10,5,560057,2,2,3,0,2,19,0,0,0,2,0,1,1,9,248,1,13,16,0,0,0,1
7068819,"KARNATAKA","BENGALURU U NORTH",1,,,"Chikkajala","CHIKKAJALA",8,3,9,10,1,562157,2,2,3,0,2,5,0,0,0,2,0,1,9,9,238,1,0,0,0,0,0,0
6044199,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.41(Peenya Industrial Area)",,,6,3,1,10,5,560073,2,2,3,0,2,19,0,0,0,2,0,1,1,9,250,1,8,9,4,7,0,0
7024618,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.22 (Vishwanath Nagenahalli)",,,6,3,1,10,5,560032,2,2,3,0,2,19,0,0,0,2,0,1,1,9,232,1,11,17,6,5,0,0
3841469,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.43 (Nandini Layout)",,,6,3,1,10,5,560096,2,2,3,0,2,19,0,0,0,2,0,1,1,9,220,1,21,17,2,0,0,0
8594659,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.45(Malleshwaram)",,,3,3,1,12,92,560055,2,1,3,0,2,19,4,0,0,1,1,1,1,2,220,1,0,0,43,39,60,60
9336972,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.11(Kuvempu Nagar)",,,3,3,1,12,5,560097,2,2,3,0,2,19,5,4,0,3,3,1,1,9,218,1,53,37,1,0,0,0
6425028,"KARNATAKA","BENGALURU U NORTH",1,,,"Bagalur","BAGALUR",3,3,1,12,5,562149,2,2,3,0,2,5,19,4,0,2,2,1,1,9,244,1,30,22,0,1,0,0
6863458,"KARNATAKA","BENGALURU U NORTH",1,,,,,11,3,11,12,5,560024,2,2,3,0,2,19,5,0,0,0,2,1,9,9,224,2,0,0,0,0,0,0
2016450,"KARNATAKA","BENGALURU U NORTH",1,,,"Sasiveghatta","HURULICHIKKANAHALLI",1,3,1,5,1,560090,2,2,3,0,2,5,0,0,0,0,0,1,2,2,250,1,0,0,0,0,0,0
1754102,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.105 (Agrahara Dasarahalli)",,,2,3,1,8,1,560079,2,2,3,0,2,5,19,0,0,0,0,1,2,2,236,1,0,0,0,0,24,18
4460113,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.102 (Vrisahbhavathi Nagar)",,,6,3,1,10,5,560079,2,2,3,0,2,19,0,0,0,2,0,1,1,9,235,1,1,0,1,1,0,0
5450253,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.101 (Kamakshipalya)",,,6,3,1,10,5,560079,2,2,3,0,2,19,0,0,0,2,0,1,1,9,248,1,73,46,1,0,0,0
2969636,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.65 (Kadu Malleshwar Ward)",,,8,2,8,10,3,560021,2,2,3,0,2,5,19,0,0,2,0,1,9,9,245,1,0,0,0,0,0,0
7100661,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.3 (Atturu)",,,8,3,8,10,4,560064,2,2,3,0,2,5,0,0,0,2,0,1,9,9,250,1,0,0,0,0,0,0
3005926,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.71(Hegganahalli)",,,8,3,8,10,4,560091,2,2,3,0,2,5,0,0,0,2,0,1,9,9,241,1,0,0,0,0,0,0
8280911,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.17 (J P Park)",,,6,3,1,10,5,560022,2,2,3,0,2,19,0,0,0,2,0,1,1,9,215,1,23,17,5,8,0,0
5930989,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.73 (Kottegepalya)",,,11,3,11,12,5,560079,2,2,3,0,2,19,5,4,0,0,2,1,9,9,240,2,0,0,0,0,0,0
7703519,"KARNATAKA","BENGALURU U NORTH",1,,,"Shanubhoganahalli","AREKERE",1,3,1,5,1,561203,2,2,3,0,2,5,0,0,0,0,0,1,2,2,240,1,0,0,0,0,0,0
9890766,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 35 (Aramane Nagara)",,,1,3,1,5,1,560012,2,2,3,0,2,5,19,0,0,0,0,1,2,1,249,1,0,0,0,0,6,3
1653729,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,2,3,1,8,5,560064,2,2,3,0,2,19,5,4,0,0,0,1,1,9,220,1,0,0,0,0,0,0
5319629,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.72 (Herohalli)",,,2,3,1,7,1,560091,2,2,3,0,2,5,19,4,0,0,0,1,2,1,249,1,0,0,0,0,2,2
2905685,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.98 (Prakash Nagar)",,,2,3,1,7,1,560021,2,2,3,0,2,5,19,0,0,0,0,1,2,2,250,1,0,0,0,0,8,11
9692620,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.73 (Kottegepalya)",,,2,3,1,7,1,560091,2,2,3,0,2,5,0,0,0,0,0,1,2,2,248,1,0,0,0,0,16,23
8143252,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 31 (Kushal Nagar)",,,6,3,1,10,5,560045,2,2,3,0,1,19,0,0,0,2,0,1,1,9,234,1,22,16,0,0,0,0
3599420,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.110 (Sampangiram Nagar)",,,6,3,1,10,5,560032,2,2,3,0,2,19,0,0,0,2,0,1,1,9,223,1,23,19,9,9,0,0
8571674,"KARNATAKA","BENGALURU U NORTH",1,,,"Sathnur","SATHANOORU",6,3,1,10,5,560073,2,2,3,0,1,19,0,0,0,4,0,1,2,9,210,1,0,1,4,4,0,0
9857248,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 32 (Kaval Bairasandra)",,,6,3,1,10,5,560032,2,2,3,0,2,19,0,0,0,2,0,1,1,9,234,1,3,8,0,0,0,0
8154493,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 30 (Kadugondanahalli)",,,8,3,8,10,4,560045,2,2,3,0,2,19,0,0,0,2,0,1,9,9,245,1,0,0,0,0,0,0
8031448,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.5 (Jakkuru)",,,6,3,1,10,5,560064,2,2,3,0,2,19,0,0,0,2,0,1,1,9,249,1,42,31,0,0,0,0
2335982,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.8 (Kodigehalli)",,,6,3,1,10,5,560092,2,2,3,0,2,19,0,0,0,2,0,1,1,9,220,1,6,10,0,0,0,0
9533182,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.8 (Kodigehalli)",,,11,3,11,12,1,560008,2,2,3,0,2,5,19,0,0,0,2,1,9,9,210,2,0,0,0,0,0,0
1703033,"KARNATAKA","BENGALURU U NORTH",2,,,,,2,3,1,8,5,560110,2,2,3,0,2,19,0,0,0,0,0,1,1,9,244,1,4,4,1,1,0,0
8064969,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.7 (Byatarayanapura)",,,2,3,1,7,1,560097,2,2,3,0,2,18,5,19,0,0,0,1,2,2,242,1,0,0,0,0,10,4
5510333,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.108 (Sri Rama Mandir Ward)",,,2,3,1,7,1,560010,2,2,3,0,2,5,0,0,0,0,0,1,2,2,250,1,0,0,0,0,6,4
8570975,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.63 (Jaya Mahal)",,,2,3,1,8,5,560051,2,2,3,0,2,19,5,4,0,0,0,1,1,9,235,1,0,1,0,0,0,0
3617011,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,2,3,1,8,5,560013,2,2,3,0,2,19,0,0,0,0,0,1,1,9,220,1,0,0,0,0,0,0
1311491,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.65 (Kadu Malleshwar Ward)",,,2,3,1,7,5,560003,1,2,3,0,2,5,0,0,0,0,0,1,2,9,232,1,3,2,0,0,0,0
9355616,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.105 (Agrahara Dasarahalli)",,,6,3,1,10,5,560040,2,2,3,0,2,19,0,0,0,2,0,1,1,9,249,1,9,6,0,0,0,0
9893077,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.11(Kuvempu Nagar)",,,6,3,1,10,5,560013,2,2,3,0,2,19,5,4,0,0,0,1,2,9,225,1,1,0,1,0,49,42
2609793,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,560063,2,2,3,0,2,19,0,0,0,2,0,1,1,9,244,1,0,0,0,0,0,0
4834584,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.78 (Pulakeshi Nagar)",,,6,3,1,10,5,560005,2,2,3,0,2,19,0,0,0,2,0,1,1,9,230,1,0,0,0,0,0,0
9758147,"KARNATAKA","BENGALURU U NORTH",1,,,,,11,2,11,12,5,560077,2,2,3,0,2,19,0,0,0,0,2,1,9,9,225,1,0,0,0,0,0,0
1300900,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.68 (Mahalakshmipuram)",,,11,3,11,12,5,560086,2,2,3,0,2,19,5,0,0,0,2,1,9,9,202,1,0,0,0,0,0,0
9790162,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.7 (Byatarayanapura)",,,1,3,1,5,1,560097,2,2,3,0,2,5,19,0,0,0,0,1,2,2,250,1,0,0,1,0,0,0
7779766,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,1,3,1,5,1,560106,2,2,3,0,2,5,19,0,0,0,0,1,2,2,249,1,0,0,0,1,4,4
7757964,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 34 (Gangenahalli)",,,2,3,1,8,1,560032,2,2,3,0,2,5,19,0,0,0,0,1,1,2,250,1,0,0,0,0,5,1
5552807,"KARNATAKA","BENGALURU U NORTH",1,,,"Suradenpura","AREKERE",2,3,1,8,1,562110,2,2,3,0,2,5,0,0,0,0,0,1,2,2,245,1,0,0,0,0,1,1
1854049,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.46 (Jayachamarajendra Nagar)",,,2,3,1,8,1,560032,2,2,3,0,2,5,0,0,0,0,0,1,2,2,250,1,0,0,0,1,0,0
3056673,"KARNATAKA","BENGALURU U NORTH",1,,,"Gantiganahalli","GANTIGANAHALLI",2,3,1,8,5,560064,2,2,3,0,2,19,0,0,0,0,0,1,1,9,250,1,8,8,0,0,0,0
6585751,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.17 (J P Park)",,,6,3,1,10,5,560054,2,2,3,0,2,19,0,0,0,2,0,1,1,9,244,1,19,18,1,0,0,0
2088136,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,6,3,1,10,5,560064,2,2,3,0,2,19,5,4,0,2,0,1,1,9,220,1,21,15,0,0,0,0
8431553,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.110 (Sampangiram Nagar)",,,6,1,1,10,5,560025,2,2,3,0,2,19,5,4,0,3,0,1,1,9,192,2,231,0,5,0,0,0
2152098,"KARNATAKA","BENGALURU U NORTH",1,,,"Kodigehalli(Part)","Kodigehalli",6,3,1,10,1,560091,2,2,3,0,2,5,19,0,0,2,0,1,1,2,236,1,0,0,0,1,1,1
9467033,"KARNATAKA","BENGALURU U NORTH",1,,,"Kuduragere","ALUR",6,3,1,10,5,562162,2,2,3,0,2,5,19,0,0,2,0,1,1,9,217,1,0,0,3,0,0,0
5032572,"KARNATAKA","BENGALURU U NORTH",1,,,"Kadabagere","KADABAGERE",6,3,1,10,5,562130,2,2,3,0,2,19,0,0,0,2,0,1,1,9,28,1,5,10,6,8,0,0
2192511,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.100 (Basaveshwara Nagar)",,,6,3,1,10,5,560079,2,2,3,0,2,19,0,0,0,2,0,1,1,9,225,1,3,4,0,0,0,0
2681174,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.79 (Sarvagna Nagar)",,,11,3,11,12,5,560005,2,2,3,0,1,19,0,0,0,0,2,1,9,9,210,2,0,0,0,0,0,0
7062193,"KARNATAKA","BENGALURU U NORTH",1,,,"Sathnur","SATHANOORU",3,3,1,12,5,562149,2,2,3,0,1,19,0,0,0,1,1,1,1,9,210,1,137,105,3,2,0,0
4989647,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.65 (Kadu Malleshwar Ward)",,,3,2,1,12,5,560003,2,2,3,0,1,19,5,4,0,3,3,1,1,9,212,1,0,193,0,0,0,0
9534850,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 24 (HBR Layout)",,,11,3,11,12,5,560043,2,2,3,0,2,19,0,0,0,0,2,1,9,9,230,1,0,0,0,0,0,0
5175938,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.73 (Kottegepalya)",,,1,3,1,5,1,560091,2,2,3,0,2,5,19,0,0,0,0,1,2,2,248,1,0,0,0,0,7,5
4319573,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.71(Hegganahalli)",,,1,3,1,5,1,560091,2,2,3,0,2,5,0,0,0,0,0,1,2,1,242,1,0,0,0,0,0,0
8583861,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.70 (Rajagopal Nagar)",,,2,3,1,7,4,560058,2,2,3,0,2,5,0,0,0,0,0,1,2,2,232,1,0,0,0,0,9,10
1255027,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.78 (Pulakeshi Nagar)",,,2,1,1,7,4,560005,2,2,3,0,2,19,5,4,0,0,0,1,1,2,244,1,61,0,41,0,0,0
2603016,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.14 (Bagalakunte)",,,6,3,1,10,5,560057,2,2,3,0,2,19,0,0,0,3,0,1,1,9,248,1,5,8,6,6,1,1
