Stop Name,Latitude,Longitude,Num trips in stop,Boothcode,Routes with num trips
Seegehalli Gate,12.98403234,77.44389563,906,29150363,"{'D35G-JPT': 3, 'D35G-MCH': 3, 'D35G-TVK': 3, 'D35G-GDH': 1, 'D35G-BVRH': 1, 'TVK-VSD': 1, 'D35G-KDB': 1, 'D35G-BKH': 1, 'D35G-KTH': 1, 'D35G-KCH': 2, 'D35G-VDHTC': 1, '238-H': 6, '242-B': 57, '242-B D31G-TVK': 4, '335-P D35G-KDG': 2, '242-VA': 4, '242-FA': 8, '242-J': 9, '242-T': 9, '242-TB': 15, '242-N': 12, '242-LA': 8, '242-L': 6, '242-M': 9, '242-RA': 8, '241-G': 6, '242-F': 9, '242-H': 8, '242-JK': 7, '242-MA': 6, '242-TA KBS-MTK': 2, '242-Q': 9, '242-TA': 4, '242-Y': 6, '242-X': 12, 'KBS-MGDRD-D35G': 13, 'D35G-MGDRD-KBS': 4, 'JPT-D35G': 6, '242 D35G-SJT-KBS': 2, '98-F VSDLO-VSD': 1, 'D35G-KKP': 1, 'D35G-MTK': 1, '265-A KBS-D35G': 2, 'D35G-AMP': 1, 'VBN-TVK': 4, '242-Z': 17, '398-H': 26, '399-F': 16, 'SGH-KBS': 5, 'KBS-SGH': 5, '242-R': 9, 'D35G-SBS': 3, 'SBS-KBS-D35G': 3, '242-ZB': 8, '242-JA': 7, 'D35G-GNK': 1, '242-U': 10, '240-J': 8, 'JGH-D35G': 1, 'D35G-TGP': 1, 'SRYN-HSK': 3, 'SRN-HSK': 2, 'TPH-D35G': 1, 'D35G-BTH': 1, 'GKH-D35G': 1, 'D35G-STH': 1, '12F-5': 28, '242-W': 6, '242-B KBS-BKPN': 2, '242-FB': 13, '242-ZD': 9, '242-ZD D31G-KLR': 1, '410-FC BSK-TVK': 3, 'KTH-D35G': 1, '248-V KMT-D35G': 1, '242-TC': 12, 'V-335EK': 22, '242-E': 2, '242-X D35G-DDR': 1, '248-HA': 9, '606 DVG-HSK': 1, '241-M': 6, '240-N': 8, '240-M': 8, '242-B BSN-TVK': 3, '242-TB D35G-KVH': 1, '500-C': 42, 'HBL-ITPL-NBWSC': 1, 'NBWSC-KDG': 1, 'SBS-SVR-HSKGH': 4, '410-FC TVK-DPN': 2, '245-H NML-D35G': 1, 'BSPB-BEML': 1, 'BSPB-KBS': 3, '321-A': 9, 'V-KBS-KTMN': 6, 'BSK-HSK': 2, 'V-319HK': 9, 'V-319KH': 12, 'CFLS-KMT': 2, 'KMT-VDH-CFLS': 3, '242-ZC CFLS-KBS': 1, 'GNH-D35G': 1, '242-W KMT-DBGL': 1, 'MDR-KMG-DGN': 1, '304-V MDR-CKT': 2, 'MDR-KDGB': 3, '240-MB': 6, '243-M': 7, '240-K': 7, '242-ZC': 6, '242-ZC KMT-BMH-KGH': 1, '240-MB KMT-MGD': 1, '326-E HSK-KBS': 3, '326-E KBS-HSK': 3, 'V-TNF-HOD-ITPL-KDG-HSK': 2, '242-V D31G-CKH': 1, 'KMT-SGHG': 1, '248-BA CLO-CKB': 1, 'D35G-MGDT': 2, '240-K MRTG-BSKR': 1, '240-MB MRTG-MGD': 1, 'D35G-KDBC': 1, '241-M MRTG-SVND': 1, '242-TC KMT-SNDKP': 1, '242-B MRTG-SGHG': 1, 'SGHG-TVK': 1, '242-E KBS-CNH': 1, 'KDG-AVH-RMP': 1, '242-F MRTG-YLG': 1, '328-H HSK-ATB': 6, '328-HV': 1, '242-H MRTG-MDP': 1, '242-J MRTG-DMH': 1, '326-C MDR-KDGB': 1, '242-JA KMT-GNK': 2, '242-N MRTG-GDH': 1, 'D35G-SMH': 1, '242-P': 8, '242-P SMH-HLH': 1, '242-Q MRTG-GNGH': 1, '242-R MRTG-JGH': 1, '242-U MRTG-LKP': 1, '242-Y MRTG-AMP': 1, '399-A SVP-HSK': 2, '242-B CVB-D35G': 1, '243-M MRTG-SPH': 1, 'D35G-BDH': 1, 'D35G-SWTK-SBS': 1, '12F-3 MDR-WFTTMC': 1, 'V-500BH': 4, '334-E HSK-HALM': 1, 'MDR-CNS': 1, 'D35G-HRH-TGP': 1, 'D35G-SKP': 1, 'SGHG-SKT-JHC': 1, 'D35G-TVK-NML': 1, 'D35G-KGR': 3, 'D35G-YBS': 1, '410-T': 6, '328-H': 0, 'D35G-BHL': 1, '241-H': 49, '328-C': 6, '319 BMT24G-KSH': 1, '334-E': 30, '334-EA': 8, '399-A': 22, 'HSK-KDG': 7, '12F-3': 18, 'HSK-SRN': 1}"
Bylakonenahalli,13.01614463,77.45644142,12,29150358,"{'D35G-BKH': 1, '240-E': 11}"
Ganesha Circle Kammasandra,13.02569838,77.45497001,21,29150358,"{'245-AA': 4, 'KBS-MNKH': 2, 'MNKH-KBS': 4, '289-C': 8, 'D31G-KMS': 1, '245-M MNKH-MRTG': 1, 'KDBC-MNKH': 1}"
Machohalli Colony,12.9975456,77.45129987,45,29150358,"{'D35G-MCH': 3, 'D35G-BKH': 1, '240-E': 11, '240-A': 12, '252-C': 14, '240-A KBS-MCH': 3, '361-B CPR-CHD': 1}"
Kammasandra Madanayakanahalli,13.03453112,77.43939393,31,29150313,"{'245-MA': 6, '245-AA': 4, 'KBS-MNKH': 2, '289-C': 8, '263-R': 9, 'D31G-KMS': 1, 'KDBC-MNKH': 1}"
Kammasandrapalya,13.02985109,77.43901508,22,29150334,"{'245-MA': 6, '245-AA': 4, 'KBS-MNKH': 2, '289-C': 8, 'D31G-KMS': 1, 'KDBC-MNKH': 1}"
Adakimaranahalli,13.07011249,77.44585432,891,29150262,"{'256-M': 9, '258-X VNC-MTNT': 1, '258-S': 10, 'G-8': 28, '502-FA': 24, '256-F': 25, '258-J': 6, '258-VB': 9, '258-VF': 16, '258-YA': 11, '240-F': 13, '258-TC': 25, '500-DG': 10, '248-AN': 13, '258-K': 9, 'V-258C': 13, '258-V': 8, '258-AB': 12, '258-SB': 9, 'ASK-GGP-KRP': 3, 'YTTMC-NML-KNW': 3, '248-HA': 9, '258-F': 11, '258-Q': 8, '258-KA': 9, '258-BN KVN-NML': 3, '258-QA': 11, 'JKLO-NML': 5, '258-CB': 50, '258-U': 13, '500-AC': 9, '258-VC': 13, '258-E': 9, '256 KBS-SVNC': 3, '258-F KMT-SVP': 1, '256-K': 7, '256-MB': 6, '258-C': 52, 'G-8 MGRM-ISM': 1, '258-Y': 5, '258-VG': 5, 'BMT40-ADK': 2, '258-CC': 36, '258-B': 17, 'NICE-8': 2, '258-MA': 10, '258-M KBS-HLK': 2, '258-D KMT-TBS': 2, 'TAPL-NMG': 1, '258-CB BELF-YTTMC-NMG': 1, '256-B YTTMC-GJDH': 2, '258-CB YTTMC-ASK': 1, '257-C ASK-RVT': 1, '256-D KBS-RVT': 1, '257-G ASK-AKMV': 1, '258-M KBS-YMH': 2, '258- KMT-LKH': 2, '258 KMT-ASK': 2, '258-E YTTMC-MLH': 1, '258-E JHC-MLH': 1, '258-C KBS-ASK': 2, '258-K KBS-YHG': 1, '258-MA YTTMC-JKH': 2, '256 YTTMC-VNC': 1, '258-N VSD-ASK': 1, '258-N YTTMC-ASK': 3, '258-P YTTMC-KGN': 1, '258-S YTTMC-RDH': 1, '258-SA KBS-VKP': 1, '258-SB KBS-ISVH': 1, '258-SB YTTMC-ISVH': 1, 'ACC B-56': 2, '258-SD YTTMC-BNH': 2, '258-SD KBS-BNH': 1, '258-T YTTMC-PRSH': 2, '258-V KBS-GRH': 2, '258-Y KBS-MBWD': 1, '258-Y KBS-MBWDC-MBWD': 1, '258 JHC-ASK': 2, '401-A NMG-YHKOT': 0, '500-DG NMG-HBLB': 1, '502-C NMG-KRPGH': 0, '502-C ASK-KRPGH': 1, '258 ADK-NMG': 2, '258 KMT-DSP': 2, '258 JHC-ADK': 1, '258-MC YTTMC-KBH': 2, '255-J  DSP-HNS': 1, '258-CB YTTMC-ADK': 3, '257-H DSP-ALR': 1, '258-M KMT-GVS': 0, '258-D KBS-TBS': 1, '258-M KMT-MCH': 0, '258-A': 18, '258-A KBS-MNH': 3, '258 JHC-TVK': 1, '258 YTTMC-TVK': 1, '258-CB YTTMC-DSP': 5, '258 KHC-SWK-NML': 1, '258-C KBS-GDP': 2, '258-CB YTTMC-GDP': 1, '258-G KBS-HSHA': 2, '258- VSD-MLC-NMG': 1, '258-C KBS-DSP': 3, '258-CB YBS-SDKP': 2, '258-CB PSB-NMG': 1, '500-DG NML-JKLOA': 2, '258-GA KBS-BMSH': 2, '258-VG YTTMC-PLN': 1, '500-DG NMG-KRPRS': 2, '500-DG DSP-KRPRS': 2, '502-C DSP-GGP-KRP': 1, '502-L DSP-KTP': 1, 'G-8 MGRM-DSP': 1, '258-H': 8, '258-H YTTMC-VDH': 1, '258-VD': 3, '258-VD YTTMC-BDM': 1, '258-CC KBS-DSP': 1, '258-VA': 5, '258 KMT-BTG': 1, '258C KBS-BGT': 1, '258X MTNT-NMGRS': 2, '254B KBH-DSP': 1, '254-A  DSP-KGT': 2, '257B DSP-MKPL': 1, '257E DSP-ALR': 1, 'ASK-NGS': 2, '257A DSP-HRH': 1, 'ASK-DBKL': 1, '255H DSP-GDP': 1, '250SA KDG-ASK': 1, '258C NGS-ASK': 1, '410-K NMG-BSK': 1, 'V-335EN': 8, '258-M': 25, '258-DN': 8, '502-FA NMG-SMH': 1, '258-G': 18, '258-GA': 10, '258-TA': 12, '258-R': 8, '256-MA': 9, '258-WA': 11, '256-B': 11, 'VSD-NML': 6, '258-P': 11, '255-AC VNC-VDH': 1, '258-X': 24, '258-SA': 11, '242-RA': 8, 'NML-KGR': 3}"
Dasanapura,13.07516758,77.43594626,909,29150262,"{'256-M': 9, '258-X VNC-MTNT': 1, '258-S': 10, 'G-8': 28, '502-FA': 24, '256-F': 25, '258-J': 6, '258-VB': 9, '258-VF': 16, '258-YA': 11, '240-F': 13, '258-TC': 25, '500-DG': 10, '248-AN': 13, '258-K': 9, '360-Q': 7, 'V-258C': 13, '258-V': 8, '258-AB': 12, '258-SB': 9, 'ASK-GGP-KRP': 3, 'YTTMC-NML-KNW': 3, 'KBS-DSP': 1, '248-HA': 9, '258-F': 11, '258-Q': 8, 'D40-DSP': 5, '258-KA': 9, '258-BN KVN-NML': 3, '258-QA': 11, 'JKLO-NML': 5, '258-CB': 50, '258-U': 13, '500-AC': 9, '258-VC': 13, '258-E': 9, '256 KBS-SVNC': 3, '258-F KMT-SVP': 1, '256-K': 7, '256-MB': 6, '258-C': 52, 'G-8 MGRM-ISM': 1, '258-Y': 5, '258-VG': 5, '258-CC': 36, '258-B': 17, 'NICE-8': 2, '258-MA': 10, '258-M KBS-HLK': 2, '258-D KMT-TBS': 2, 'TAPL-NMG': 1, '258-CB BELF-YTTMC-NMG': 1, '256-B YTTMC-GJDH': 2, '258-CB YTTMC-ASK': 1, '257-C ASK-RVT': 1, '257-G ASK-AKMV': 1, '258-M KBS-YMH': 2, '258- KMT-LKH': 2, '258 KMT-ASK': 2, '258-E YTTMC-MLH': 1, '258-E JHC-MLH': 1, '258-C KBS-ASK': 2, '258-K KBS-YHG': 1, '258-MA YTTMC-JKH': 2, '256 YTTMC-VNC': 1, '258-N VSD-ASK': 1, '258-N YTTMC-ASK': 3, '258-P YTTMC-KGN': 1, '258-S YTTMC-RDH': 1, '258-SA KBS-VKP': 1, '258-SB KBS-ISVH': 1, '258-SB YTTMC-ISVH': 1, 'ACC B-56': 2, '258-SD YTTMC-BNH': 2, '258-SD KBS-BNH': 1, '258-T YTTMC-PRSH': 2, '258-V KBS-GRH': 2, '258-Y KBS-MBWD': 1, '258-Y KBS-MBWDC-MBWD': 1, '258 JHC-ASK': 2, '401-A NMG-YHKOT': 0, '500-DG NMG-HBLB': 1, '502-C NMG-KRPGH': 0, '502-C ASK-KRPGH': 1, '258 ADK-NMG': 2, '258 KMT-DSP': 2, '258-MC YTTMC-KBH': 2, '255-J  DSP-HNS': 1, '256-MB DSP-MTG': 1, '257-H DSP-ALR': 1, '258 DSP-NMG': 3, '258-M KMT-GVS': 0, '258-D KBS-TBS': 1, '258-M KMT-MCH': 0, '258-A': 18, '258-A KBS-MNH': 3, '258 JHC-TVK': 1, '258 YTTMC-TVK': 1, '258-CB YTTMC-DSP': 5, '258 KHC-SWK-NML': 1, '258-C KBS-GDP': 2, '258-CB YTTMC-GDP': 1, '258-G KBS-HSHA': 2, '258- VSD-MLC-NMG': 1, '258-C KBS-DSP': 3, '258-CB YBS-SDKP': 2, '258-CB PSB-NMG': 1, '500-DG NML-JKLOA': 2, '258-GA KBS-BMSH': 2, '258-R DSP-HNS': 1, '258-VC DSP-YLG': 1, '258-VG DSP-BNV': 1, '258-VG YTTMC-PLN': 1, '258-YA DSP-HCP': 1, '500-DG NMG-KRPRS': 2, '500-DG DSP-KRPRS': 2, '502-C DSP-GGP-KRP': 1, '502-L DSP-KTP': 1, 'G-8 DSP-ISM': 1, 'G-8 MGRM-DSP': 1, '258-H DSP-VDH': 1, '258-H': 8, '258-H YTTMC-VDH': 1, '258-VD': 3, '258-VD YTTMC-BDM': 1, '258-CC KBS-DSP': 1, '258-VA': 5, 'NLM-BEL LT': 2, '258 KMT-BTG': 1, '258C KBS-BGT': 1, '258X MTNT-NMGRS': 2, '254B KBH-DSP': 1, '254-A  DSP-KGT': 2, '257B DSP-MKPL': 1, '257E DSP-ALR': 1, 'ASK-NGS': 2, '257A DSP-HRH': 1, 'ASK-DBKL': 1, '255H DSP-GDP': 1, '250SA KDG-ASK': 1, '258C NGS-ASK': 1, '410-K NMG-BSK': 1, 'V-335EN': 8, '258-M': 25, '258-DN': 8, '502-FA NMG-SMH': 1, '258-G': 18, '258-GA': 10, '258-TA': 12, '258-R': 8, '256-MA': 9, '258-WA': 11, '256-B': 11, 'VSD-NML': 6, '258-P': 11, '255-AC VNC-VDH': 1, '258-X': 24, '258-SA': 11, '242-RA': 8, 'NML-KGR': 3}"
Devannanapalya,13.07719806,77.43158513,871,29150262,"{'256-M': 9, '258-X VNC-MTNT': 1, '258-S': 10, 'G-8': 28, '502-FA': 24, '256-F': 25, '258-J': 6, '258-VB': 9, '258-VF': 16, '258-YA': 11, '240-F': 13, '258-TC': 25, '500-DG': 10, '248-AN': 13, '258-K': 9, 'V-258C': 13, '258-V': 8, '258-AB': 12, '258-SB': 9, 'ASK-GGP-KRP': 3, 'YTTMC-NML-KNW': 3, '248-HA': 9, '258-F': 11, '258-Q': 8, '258-KA': 9, '258-BN KVN-NML': 3, '258-QA': 11, 'JKLO-NML': 5, '258-CB': 50, '258-U': 13, '500-AC': 9, '258-VC': 13, '258-E': 9, '256 KBS-SVNC': 3, '258-F KMT-SVP': 1, '256-K': 7, '256-MB': 6, '258-C': 52, 'G-8 MGRM-ISM': 1, '258-Y': 5, '258-VG': 5, '258-CC': 36, '258-B': 17, 'NICE-8': 2, '258-MA': 10, '258-M KBS-HLK': 2, '258-D KMT-TBS': 2, 'TAPL-NMG': 1, '258-CB BELF-YTTMC-NMG': 1, '256-B YTTMC-GJDH': 2, '258-CB YTTMC-ASK': 1, '257-C ASK-RVT': 1, '257-G ASK-AKMV': 1, '258-M KBS-YMH': 2, '258- KMT-LKH': 2, '258 KMT-ASK': 2, '258-E YTTMC-MLH': 1, '258-E JHC-MLH': 1, '258-C KBS-ASK': 2, '258-K KBS-YHG': 1, '258-MA YTTMC-JKH': 2, '256 YTTMC-VNC': 1, '258-N VSD-ASK': 1, '258-N YTTMC-ASK': 3, '258-P YTTMC-KGN': 1, '258-S YTTMC-RDH': 1, '258-SA KBS-VKP': 1, '258-SB KBS-ISVH': 1, '258-SB YTTMC-ISVH': 1, 'ACC B-56': 2, '258-SD YTTMC-BNH': 2, '258-SD KBS-BNH': 1, '258-T YTTMC-PRSH': 2, '258-V KBS-GRH': 2, '258-Y KBS-MBWD': 1, '258-Y KBS-MBWDC-MBWD': 1, '258 JHC-ASK': 2, '401-A NMG-YHKOT': 0, '500-DG NMG-HBLB': 1, '502-C NMG-KRPGH': 0, '502-C ASK-KRPGH': 1, '258 ADK-NMG': 2, '258-MC YTTMC-KBH': 2, '256-MB DSP-MTG': 1, '258 DSP-NMG': 3, '258-M KMT-GVS': 0, '258-D KBS-TBS': 1, '258-M KMT-MCH': 0, '258-A': 18, '258-A KBS-MNH': 3, '258 JHC-TVK': 1, '258 YTTMC-TVK': 1, '258 KHC-SWK-NML': 1, '258-C KBS-GDP': 2, '258-CB YTTMC-GDP': 1, '258-G KBS-HSHA': 2, '258- VSD-MLC-NMG': 1, '258-CB YBS-SDKP': 2, '258-CB PSB-NMG': 1, '500-DG NML-JKLOA': 2, '258-GA KBS-BMSH': 2, '258-R DSP-HNS': 1, '258-VC DSP-YLG': 1, '258-VG DSP-BNV': 1, '258-VG YTTMC-PLN': 1, '258-YA DSP-HCP': 1, '500-DG NMG-KRPRS': 2, 'G-8 DSP-ISM': 1, '258-H DSP-VDH': 1, '258-H': 8, '258-H YTTMC-VDH': 1, '258-VD': 3, '258-VD YTTMC-BDM': 1, '258-VA': 5, 'NLM-BEL LT': 2, '258 KMT-BTG': 1, '258C KBS-BGT': 1, '258X MTNT-NMGRS': 2, 'ASK-NGS': 2, 'ASK-DBKL': 1, '250SA KDG-ASK': 1, '258C NGS-ASK': 1, '410-K NMG-BSK': 1, 'V-335EN': 8, '258-M': 25, '258-DN': 8, '502-FA NMG-SMH': 1, '258-G': 18, '258-GA': 10, '258-TA': 12, '258-R': 8, '256-MA': 9, '258-WA': 11, '256-B': 11, 'VSD-NML': 6, '258-P': 11, '255-AC VNC-VDH': 1, '258-X': 24, '258-SA': 11, '242-RA': 8, 'NML-KGR': 3}"
Ravuthanahalli Cross Bengaluru Mangalore Hwy,13.07336614,77.43898206,1,29150262,{'256-D KBS-RVT': 1}
Veeraiah Enclave Arishinakunte,13.07407596,77.42321916,21,29150262,"{'258-X VNC-MTNT': 1, '256 KBS-SVNC': 3, '256-B YTTMC-GJDH': 2, '256 YTTMC-VNC': 1, '256-B': 11, '256-MA VNC-TRHH': 2, '255-AC VNC-VDH': 1}"
Adarshanagara Arishinakunte,13.0762066,77.42370933,4,29150263,"{'258-X VNC-MTNT': 1, '256-MA VNC-TRHH': 2, '255-AC VNC-VDH': 1}"
Arishinakunte,13.0797522,77.42398115,950,29150263,"{'256-M': 9, '258-X VNC-MTNT': 1, '258-S': 10, 'G-8': 28, '502-FA': 24, '256-F': 25, '258-J': 6, '258-VB': 9, '258-VF': 16, '258-YA': 11, '240-F': 13, '258-TC': 25, '500-DG': 10, '248-AN': 13, '258-K': 9, 'D43-ASK NML': 5, '298-P': 64, 'V-258C': 13, '258-V': 8, '258-AB': 12, '258-SB': 9, 'ASK-GGP-KRP': 3, 'YTTMC-NML-KNW': 3, '248-HA': 9, '258-F': 11, '258-Q': 8, '258-KA': 9, '258-BN KVN-NML': 3, '258-QA': 11, 'JKLO-NML': 5, '258-CB': 50, '258-U': 13, '500-AC': 9, '258-VC': 13, '258-E': 9, '256 KBS-SVNC': 3, '258-F KMT-SVP': 1, '256-K': 7, '256-MB': 6, 'BMT43-ASK': 2, '258-C': 52, 'G-8 MGRM-ISM': 1, '258-Y': 5, '258-VG': 5, '258-CC': 36, '258-B': 17, 'NICE-8': 2, 'BELGS-22': 1, '258-MA': 10, '258-M KBS-HLK': 2, '258-D KMT-TBS': 2, 'TAPL-NMG': 1, '258-CB BELF-YTTMC-NMG': 1, '256-B YTTMC-GJDH': 2, '258-CB YTTMC-ASK': 1, '257-C ASK-RVT': 1, '257-G ASK-AKMV': 1, '258-C ASK-NMG': 3, '258-M KBS-YMH': 2, '258- KMT-LKH': 2, '258 KMT-ASK': 2, '258-E YTTMC-MLH': 1, '258-E JHC-MLH': 1, '258-C KBS-ASK': 2, '258-F ASK-SVP': 1, '258-K KBS-YHG': 1, '258-MA YTTMC-JKH': 2, '256 YTTMC-VNC': 1, '258-N VSD-ASK': 1, '258-N YTTMC-ASK': 3, '258-P YTTMC-KGN': 1, '258-S YTTMC-RDH': 1, '258-SA KBS-VKP': 1, '258-SB KBS-ISVH': 1, '258-SB YTTMC-ISVH': 1, 'ACC B-56': 2, '258-SD YTTMC-BNH': 2, '258-SD KBS-BNH': 1, '258-T YTTMC-PRSH': 2, '258-V KBS-GRH': 2, '258-Y KBS-MBWD': 1, '258-Y KBS-MBWDC-MBWD': 1, '258-Y ASK-MBWD': 1, '258 JHC-ASK': 2, '401-A NMG-YHKOT': 0, '500-DG NMG-HBLB': 1, '502-C NMG-KRPGH': 0, '502-C ASK-KRPGH': 1, '258 ADK-NMG': 2, '258-MC YTTMC-KBH': 2, '256-MB DSP-MTG': 1, '258 DSP-NMG': 3, '258-M KMT-GVS': 0, '258-D KBS-TBS': 1, '258-M KMT-MCH': 0, '258-A': 18, '258-A KBS-MNH': 3, '258 JHC-TVK': 1, '258 YTTMC-TVK': 1, '258 KHC-SWK-NML': 1, '258-C KBS-GDP': 2, '258-CB YTTMC-GDP': 1, '258-G KBS-HSHA': 2, '258- VSD-MLC-NMG': 1, '258-CB YBS-SDKP': 2, '258-CB PSB-NMG': 1, '500-DG NML-JKLOA': 2, '258-GA KBS-BMSH': 2, '258-R DSP-HNS': 1, '258-VC DSP-YLG': 1, '258-VG DSP-BNV': 1, '258-VG YTTMC-PLN': 1, '258-YA DSP-HCP': 1, '500-DG NMG-KRPRS': 2, 'G-8 DSP-ISM': 1, '258-H DSP-VDH': 1, '258-H': 8, '258-H YTTMC-VDH': 1, '258-VD': 3, '258-VD YTTMC-BDM': 1, '258-VA': 5, 'NLM-BEL LT': 2, '258 KMT-BTG': 1, '258C KBS-BGT': 1, '258X MTNT-NMGRS': 2, 'ASK-NGS': 2, 'ASK-DBKL': 1, '250SA KDG-ASK': 1, '258C NGS-ASK': 1, '410-K NMG-BSK': 1, 'V-335EN': 8, '258-M': 25, '258-DN': 8, '502-FA NMG-SMH': 1, '258-G': 18, '258-GA': 10, '258-TA': 12, '258-R': 8, '256-MA': 9, '258-WA': 11, '256-B': 11, 'VSD-NML': 6, '258-P': 11, '256-MA VNC-TRHH': 2, '255-AC VNC-VDH': 1, '258-X': 24, '258-SA': 11, '242-RA': 8, 'NML-KGR': 3}"
Biscuit Factoy Makali,13.0819735,77.44979202,131,29150258,"{'248-Y': 8, '248-Y D31G-PLH': 1, '255-D': 15, 'D40C-NGR': 1, '255-A': 11, '255-C': 18, '255-J': 10, '255-E': 22, '401-B HPN-YTTMC': 1, '255-H': 6, '265-E': 6, '401-T': 8, '255 YTTMC-MTH': 4, '255-A YTTMC-HKV': 1, '255-A ADK-HSK': 2, '255-B KBS-NGR': 1, '255-C YTTMC-PLH': 1, '255-D JHC-HSK': 1, '255-E KBS-NSP': 3, '255-E JHC-NSP': 1, '255-E BMT40C-NSP': 2, '255-J  DSP-HNS': 1, '255-J KBS-HNS': 1, '255-J YTTMC-HNS': 1, '255H DSP-GDP': 1, '255-AC': 3, '255-AC VNC-VDH': 1}"
Mantri Layout Nagaruru,13.0845335,77.44771008,131,29150258,"{'248-Y': 8, '248-Y D31G-PLH': 1, '255-D': 15, 'D40C-NGR': 1, '255-A': 11, '255-C': 18, '255-J': 10, '255-E': 22, '401-B HPN-YTTMC': 1, '255-H': 6, '265-E': 6, '401-T': 8, '255 YTTMC-MTH': 4, '255-A YTTMC-HKV': 1, '255-A ADK-HSK': 2, '255-B KBS-NGR': 1, '255-C YTTMC-PLH': 1, '255-D JHC-HSK': 1, '255-E KBS-NSP': 3, '255-E JHC-NSP': 1, '255-E BMT40C-NSP': 2, '255-J  DSP-HNS': 1, '255-J KBS-HNS': 1, '255-J YTTMC-HNS': 1, '255H DSP-GDP': 1, '255-AC': 3, '255-AC VNC-VDH': 1}"
Nagaruru,13.09114664,77.43460245,0,29150258,{}
Vishwa Shanti Ashrama Nelamangala,13.08406595,77.41710731,748,29150259,"{'258-S': 10, 'G-8': 28, '256-F': 25, '258-J': 6, '258-VB': 9, '258-VF': 16, '258-YA': 11, '240-F': 13, '258-TC': 25, '248-AN': 13, '258-K': 9, 'V-258C': 13, '258-V': 8, '258-AB': 12, '258-SB': 9, 'YTTMC-NML-KNW': 3, '248-HA': 9, '258-F': 11, '258-Q': 8, '258-KA': 9, '258-BN KVN-NML': 3, '258-QA': 11, 'JKLO-NML': 5, '258-CB': 50, '258-U': 13, '258-VC': 13, '258-E': 9, '258-F KMT-SVP': 1, '256-MB': 6, '258-C': 52, 'G-8 MGRM-ISM': 1, '258-Y': 5, '258-VG': 5, '258-CC': 36, '258-B': 17, '258-MA': 10, '258-M KBS-HLK': 2, '258-D KMT-TBS': 2, 'TAPL-NMG': 1, '258-CB BELF-YTTMC-NMG': 1, '258-C ASK-NMG': 3, '258-M KBS-YMH': 2, '258- KMT-LKH': 2, '258-E YTTMC-MLH': 1, '258-E JHC-MLH': 1, '258-F ASK-SVP': 1, '258-K KBS-YHG': 1, '258-MA YTTMC-JKH': 2, '258-P YTTMC-KGN': 1, '258-S YTTMC-RDH': 1, '258-SA KBS-VKP': 1, '258-SB KBS-ISVH': 1, '258-SB YTTMC-ISVH': 1, 'ACC B-56': 2, '258-SD YTTMC-BNH': 2, '258-SD KBS-BNH': 1, '258-T YTTMC-PRSH': 2, '258-V KBS-GRH': 2, '258-Y KBS-MBWD': 1, '258-Y KBS-MBWDC-MBWD': 1, '258-Y ASK-MBWD': 1, '258 ADK-NMG': 2, '258-MC YTTMC-KBH': 2, '256-MB DSP-MTG': 1, '258 DSP-NMG': 3, '258-M KMT-GVS': 0, '258-D KBS-TBS': 1, '258-M KMT-MCH': 0, '258-A': 18, '258-A KBS-MNH': 3, '258 JHC-TVK': 1, '258 YTTMC-TVK': 1, '258 KHC-SWK-NML': 1, '258-C KBS-GDP': 2, '258-CB YTTMC-GDP': 1, '258-G KBS-HSHA': 2, '258- VSD-MLC-NMG': 1, '258-CB YBS-SDKP': 2, '258-CB PSB-NMG': 1, '258-GA KBS-BMSH': 2, '258-R DSP-HNS': 1, '258-VC DSP-YLG': 1, '258-VG DSP-BNV': 1, '258-VG YTTMC-PLN': 1, '258-YA DSP-HCP': 1, 'G-8 DSP-ISM': 1, '258-H DSP-VDH': 1, '258-H': 8, '258-H YTTMC-VDH': 1, '258-VD': 3, '258-VD YTTMC-BDM': 1, '258-VA': 5, '258 KMT-BTG': 1, '258C KBS-BGT': 1, '258X MTNT-NMGRS': 2, '258-M': 25, '258-DN': 8, '258-G': 18, '258-GA': 10, '258-TA': 12, '258-R': 8, '256-MA': 9, '258-WA': 11, 'VSD-NML': 6, '258-P': 11, '256-MA VNC-TRHH': 2, '258-X': 24, '258-SA': 11}"
Huskur Village Makali,13.123279,77.43096309,30,29150092,"{'255-D': 15, '255-A': 11, '255-A YTTMC-HKV': 1, '255-A ADK-HSK': 2, '255-D JHC-HSK': 1}"
Agraharapalya Gate Thotagere,13.1307457,77.45348185,9,29150071,{'253-P': 9}
Gopalapura Railway Gollahalli,13.14120452,77.42624268,34,29150071,"{'507-C YPRS-KRPG': 2, '407-F': 8, '253-V': 6, 'PSS-RGH': 1, '253-E': 15, '253-E YTTMC-RGHL': 1, 'HSG-NMG 407': 1}"
Hosahallipalya Thotagere,13.1275276,77.45409608,9,29150071,{'253-P': 9}
